actor/clip_fraction,actor/entropy,actor/iterations,actor/kl,actor/loss,actor/std,actor/stop,critic/iterations,critic/loss,critic/v,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
0.10297141,0.6484685,64.6,0.007656192,-0.017585281,0.4636806,0.0030959752321981426,80.0,0.1273143,94.667625,2.6037545,0.009552286,-2.86192,5000,0.95874435,1000,1000.0,1000,5,0.0,958.9425283744931,950.635420111008,935.1572854081169,5,8.52578622802884,2.989725,0.004539632,-2.8604352,20000,0.9619683,1000,1000.0,1000,20,0.0,954.9056217521429,937.7669175823685,924.7188854217529,20,8.055475276274818,280.0,36.02529239654541,20000.0,14.0,414.8925271034241,280000.0,555.1655148236317,280000.0
0.10734446,0.5866574,49.2,0.008287833,-0.016684694,0.43590218,0.008130081300813009,80.0,0.08554527,95.935974,2.7902634,0.007898263,-2.6423726,5000,0.94687045,1000,1000.0,1000,5,0.0,965.2060441076756,952.2071866272017,942.6360837072134,5,7.886813986336665,2.8008015,-0.0038235022,-2.6759853,20000,0.95274097,1000,1000.0,1000,20,0.0,960.5173296257854,948.6382607984357,934.1687405938283,20,7.357285367631374,300.0,32.40044951438904,20000.0,15.0,447.3603410720825,300000.0,617.2753865997446,300000.0
0.120471925,0.52849394,46.8,0.0095792115,-0.018622223,0.41115597,0.01282051282051282,80.0,0.08305994,96.800224,2.3872168,0.0022067607,-2.4457612,5000,0.94404083,1000,1000.0,1000,5,0.0,965.8803958594799,958.5341855339706,946.6803183332086,5,7.042014502863888,2.8302953,0.005742914,-3.0033398,20000,0.9480979,1000,1000.0,1000,20,0.0,965.3109139949083,954.6228601713898,940.125426447019,20,6.896350422505719,320.0,34.78279995918274,20000.0,16.0,482.2151515483856,320000.0,574.9968381921466,320000.0
0.11480887,0.49506068,21.0,0.007123471,-0.015211368,0.3975999,0.0380952380952381,80.0,0.061369773,97.370605,2.4470859,-0.0031355242,-2.4414053,5000,0.9415803,1000,1000.0,1000,5,0.0,973.4687026590109,961.3766422845423,946.3313701637089,5,9.214293310015867,2.5491648,0.004236274,-2.5521588,20000,0.9425032,1000,1000.0,1000,20,0.0,973.3065592348576,959.3810929718427,942.7542836144567,20,8.727979446699141,340.0,29.526692628860474,20000.0,17.0,511.80470752716064,340000.0,677.353208887719,340000.0
0.09211335,0.48129272,6.75,0.008822427,-0.0042731385,0.3921413,0.14814814814814814,80.0,0.05037079,97.570335,2.512206,-0.004779639,-2.458905,5000,0.93880534,1000,1000.0,1000,5,0.0,970.7562980204821,961.5340658536646,952.5290163010359,5,7.159335051288374,2.5475855,0.0042123445,-2.7237968,20000,0.936234,1000,1000.0,1000,20,0.0,972.4857180714607,959.1953200227232,943.3659443310462,20,7.846947498871891,360.0,22.56407070159912,20000.0,18.0,534.434629201889,360000.0,886.364887989054,360000.0
0.10641381,0.4513436,43.4,0.010223864,-0.016882343,0.38060117,0.018433179723502304,80.0,0.05178606,97.77289,2.5501575,0.0062715686,-2.3535461,5000,0.9294808,1000,1000.0,1000,5,0.0,976.4969244152308,965.7586306657643,958.4074158351868,5,6.6888222284294825,2.5747406,-0.0021895333,-2.6133947,20000,0.9341706,1000,1000.0,1000,20,0.0,976.9479086697102,962.677292857971,948.4221060853451,20,7.15044143734609,380.0,31.8085036277771,20000.0,19.0,566.300831079483,380000.0,628.7626803838328,380000.0
0.11598344,0.41339788,26.4,0.009436917,-0.014161237,0.36632207,0.030303030303030304,80.0,0.035968885,98.17142,2.2490213,-0.0020617237,-2.3480935,5000,0.9301032,1000,1000.0,1000,5,0.0,971.5922813042998,966.2099524769932,954.229972615838,5,6.7867541241962,2.450993,0.0036270947,-2.7759361,20000,0.9297973,1000,1000.0,1000,20,0.0,975.5893438607454,967.9271678492427,954.416886344552,20,6.437723106730011,400.0,30.46365714073181,20000.0,20.0,596.8293950557709,400000.0,656.5199938932726,400000.0
0.11366396,0.3926968,22.2,0.010555452,-0.012028301,0.35899907,0.04504504504504504,80.0,0.03212408,98.434525,2.301071,0.0070044054,-2.5113552,5000,0.92774886,1000,1000.0,1000,5,0.0,972.5365294441581,968.1835908639245,962.5572919934057,5,3.4211448906389905,2.5400596,0.008667142,-2.4384422,20000,0.92907554,1000,1000.0,1000,20,0.0,981.6053074002266,969.8009219006984,953.1773875951767,20,7.398881155191685,420.0,24.598176956176758,20000.0,21.0,621.4861929416656,420000.0,813.068384524239,420000.0
0.113444455,0.36506486,36.8,0.00799099,-0.017100211,0.34937835,0.016304347826086956,80.0,0.029023604,98.51967,2.3842683,-0.00063803827,-2.310112,5000,0.92726094,1000,1000.0,1000,5,0.0,980.7433146163821,973.6184530338272,965.5235316008329,5,5.1339081170123295,2.482952,0.0063741123,-2.4387074,20000,0.92768854,1000,1000.0,1000,20,0.0,980.1601314544678,967.7947987999535,946.4825311973691,20,8.63392394226816,440.0,29.349223852157593,20000.0,22.0,650.8958942890167,440000.0,681.4490257305292,440000.0
0.11175057,0.32905406,35.6,0.008900495,-0.014660174,0.33708194,0.016853932584269662,80.0,0.02124335,98.69693,2.14255,0.013170795,-2.218295,5000,0.9212452,1000,1000.0,1000,5,0.0,977.8276607021689,969.1898343965411,958.1345195993781,5,6.857217158237123,2.4269953,0.0019091859,-2.4772925,20000,0.92433065,1000,1000.0,1000,20,0.0,984.0910951495171,971.7065809627529,959.7542398385704,20,7.606616028454152,460.0,32.098676681518555,20000.0,23.0,683.0576961040497,460000.0,623.07864584073,460000.0
0.11636101,0.2940906,21.8,0.009250508,-0.012960446,0.32561314,0.03669724770642202,80.0,0.017401433,98.926506,2.4204676,-0.0020992362,-2.4777694,5000,0.9137705,1000,1000.0,1000,5,0.0,978.3927715010941,968.4942236397416,961.1127786636353,5,6.165977669979079,2.2633648,0.0011367294,-2.4870896,20000,0.92122513,1000,1000.0,1000,20,0.0,983.9823443964124,975.0318828590083,957.7611381066672,20,7.118746697617994,480.0,26.089229822158813,20000.0,24.0,709.208949804306,480000.0,766.5998627147305,480000.0
0.128976,0.27139068,19.6,0.009756647,-0.014683302,0.31829855,0.05102040816326531,80.0,0.016475927,98.950645,2.2637572,-0.0014523851,-2.1352997,5000,0.9151488,1000,1000.0,1000,5,0.0,983.549967110157,971.7669520342722,962.9331963192672,5,7.746797729826653,2.302742,0.0027833628,-2.3678148,20000,0.9164494,1000,1000.0,1000,20,0.0,983.0393250435591,972.3376153344755,957.8069068789482,20,5.826393799524602,500.0,26.328688621520996,20000.0,25.0,735.6040410995483,500000.0,759.6276551218756,500000.0
0.09627279,0.2612099,5.25,0.009418086,-0.004289598,0.31504062,0.19047619047619047,80.0,0.016133254,99.00503,2.2512522,-0.00056518475,-2.05268,5000,0.91568846,1000,1000.0,1000,5,0.0,988.0591707676649,971.5274257321842,955.6760740671307,5,12.786831665342469,2.2699094,0.0004995394,-2.3481512,20000,0.91533357,1000,1000.0,1000,20,0.0,984.1541418880224,973.451372737484,960.1938374526799,20,6.689052838661686,520.0,22.53071427345276,20000.0,26.0,758.1991243362427,520000.0,887.6771396264778,520000.0
0.10459294,0.25273678,12.6,0.009593534,-0.007345739,0.31241253,0.07936507936507936,80.0,0.013143096,99.04737,2.154196,0.0022210365,-2.1620922,5000,0.9179789,1000,1000.0,1000,5,0.0,984.7283669412136,968.967421849072,957.2622220218182,5,9.81013039777536,2.2373152,0.006669847,-2.5126395,20000,0.9190749,1000,1000.0,1000,20,0.0,985.9487127736211,974.327035312893,961.9404255859554,20,6.661085701614693,540.0,23.590039014816284,20000.0,27.0,781.8496482372284,540000.0,847.8154693783475,540000.0
0.11444609,0.238407,23.6,0.010720857,-0.015188916,0.3079688,0.03389830508474576,80.0,0.011640839,99.16619,2.1003602,0.0006860315,-2.1095588,5000,0.916888,1000,1000.0,1000,5,0.0,984.9814869016409,979.9759670361876,969.7683591544628,5,5.581524082433823,2.210799,0.0049787085,-2.2839005,20000,0.91857165,1000,1000.0,1000,20,0.0,983.3586723059416,974.7933211496565,963.8087907107547,20,5.690913387195223,560.0,25.357905864715576,20000.0,28.0,807.270486831665,560000.0,788.7086617759368,560000.0
0.08005243,0.22707385,3.8,0.007956807,-0.0031435606,0.3044442,0.2631578947368421,80.0,0.013906548,99.10194,2.2423997,0.00751011,-2.238535,5000,0.92089564,1000,1000.0,1000,5,0.0,988.5297218821943,976.3619490660727,966.3414896428585,5,8.745100906169757,2.2956908,0.0012451884,-2.2077029,20000,0.9204167,1000,1000.0,1000,20,0.0,984.4208588451147,971.5108677726705,958.0258839279413,20,6.749878875356016,580.0,21.6812527179718,20000.0,29.0,829.015727519989,580000.0,922.4559235648688,580000.0
0.08831466,0.22319207,3.8,0.007262263,-0.002464329,0.3032746,0.2631578947368421,80.0,0.017137824,99.10991,2.1281385,-0.0005472774,-2.1515832,5000,0.92486525,1000,1000.0,1000,5,0.0,981.3556508272886,974.8961808681488,967.0970914289355,5,4.816633672188464,2.2982361,-0.004761729,-2.3584507,20000,0.9192537,1000,1000.0,1000,20,0.0,989.095556974411,973.5092230655252,956.7840699283406,20,7.529899386712309,600.0,22.40069603919983,20000.0,30.0,851.4782586097717,600000.0,892.8293998097755,600000.0
0.08980758,0.21927993,5.4,0.007972484,-0.002767536,0.302109,0.18518518518518517,80.0,0.017537348,99.13125,2.138896,0.011036853,-2.101802,5000,0.92220926,1000,1000.0,1000,5,0.0,975.7593818828464,971.3228378839791,968.3702244646847,5,2.4951982861965663,2.1905193,-0.0039494396,-2.220507,20000,0.92366344,1000,1000.0,1000,20,0.0,988.3592654466629,973.183465836267,954.5732665858231,20,8.96745634832709,620.0,22.468992710113525,20000.0,31.0,874.0063586235046,620000.0,890.1155587182951,620000.0
0.08999399,0.21543962,5.2,0.008971998,-0.003073291,0.30097014,0.19230769230769232,80.0,0.015337251,99.20062,2.0344572,-0.0020695338,-2.4378026,5000,0.92220265,1000,1000.0,1000,5,0.0,981.4840063154697,976.1587864397094,962.8871720312163,5,6.807392269313,2.2571716,0.0010903665,-2.3241801,20000,0.92110777,1000,1000.0,1000,20,0.0,990.5400853008032,976.3022595084389,963.3716839952394,20,6.972608259214603,640.0,21.434698581695557,20000.0,32.0,895.5020861625671,640000.0,933.0665380608274,640000.0
0.09262424,0.2094078,7.2,0.009487008,-0.005094393,0.29915866,0.1388888888888889,80.0,0.012757757,99.15665,2.0922937,0.0010461649,-2.2580497,5000,0.9203713,1000,1000.0,1000,5,0.0,980.2188829630613,974.545487510413,966.9403590783477,5,5.08307288660404,2.3840103,-0.0014228468,-2.278483,20000,0.92141986,1000,1000.0,1000,20,0.0,982.350831925869,974.0986388097168,960.0810771211982,20,5.097058876961875,660.0,23.46587896347046,20000.0,33.0,919.0258731842041,660000.0,852.3013363843808,660000.0
0.11452038,0.19964522,10.6,0.010398438,-0.006429804,0.29621506,0.09433962264150944,80.0,0.014200423,99.21791,2.1408417,0.00080039795,-2.1866794,5000,0.92495465,1000,1000.0,1000,5,0.0,975.0344267040491,967.3968484315089,959.2766255578026,5,5.492628026271344,2.2959924,2.6245641e-05,-2.1538596,20000,0.9220006,1000,1000.0,1000,20,0.0,989.2450695037842,975.7909084755695,957.422504492104,20,9.402338665916421,680.0,22.42094326019287,20000.0,34.0,941.515989780426,680000.0,892.0231306908876,680000.0
0.114433505,0.1853208,26.75,0.00955383,-0.013091316,0.29202363,0.028037383177570093,80.0,0.010550968,99.234474,2.0227067,-0.0019641102,-2.391483,5000,0.9242576,1000,1000.0,1000,5,0.0,987.4618221670389,974.6243415469304,969.4329576836899,5,6.803659711993091,2.0650523,0.0028027676,-2.2329826,20000,0.92306954,1000,1000.0,1000,20,0.0,988.567127097398,977.9844205167843,965.7973731309175,20,6.43642728283221,700.0,24.01942014694214,20000.0,35.0,965.5961766242981,700000.0,832.6595678683009,700000.0
0.101850234,0.17739761,5.6,0.009752596,-0.0045782668,0.28978655,0.17857142857142858,80.0,0.010636625,99.226524,2.0701084,-0.0033981272,-2.1180077,5000,0.9249457,1000,1000.0,1000,5,0.0,984.8427796401083,972.5737589679659,963.0588514618576,5,7.513306914094868,2.2731328,0.00067435607,-2.1570659,20000,0.92341536,1000,1000.0,1000,20,0.0,988.1965847238898,974.2480789689347,954.7416837960482,20,8.263827644870018,720.0,23.3482084274292,20000.0,36.0,989.0022559165955,720000.0,856.5967732455325,720000.0
0.105855,0.16914241,13.4,0.009223382,-0.00887164,0.28741986,0.07462686567164178,80.0,0.010124414,99.19189,2.0161676,0.01308655,-2.1603527,5000,0.92109996,1000,1000.0,1000,5,0.0,978.4621076993644,970.9791062042117,962.3524849563837,5,5.315040158957957,2.3719208,0.006022611,-2.0980434,20000,0.9238314,1000,1000.0,1000,20,0.0,988.2737197875977,973.4024189220393,963.8458901941776,20,7.2336739506703776,740.0,23.95439124107361,20000.0,37.0,1013.0143406391144,740000.0,834.9199860152081,740000.0
0.11009012,0.14612563,25.4,0.009049746,-0.01145043,0.28095487,0.031496062992125984,80.0,0.0074921832,99.35907,2.1885338,-0.0011635186,-1.9483304,5000,0.91797245,1000,1000.0,1000,5,0.0,989.2423767820001,975.0753952335566,965.0220795143396,5,8.882579025976597,2.2645788,-0.00072402804,-2.1511884,20000,0.91922617,1000,1000.0,1000,20,0.0,989.5945435017347,977.5273092570715,967.3352405950427,20,6.595994862312612,760.0,26.695253133773804,20000.0,38.0,1039.773333787918,760000.0,749.1968665656432,760000.0
0.103759766,0.13278703,7.6,0.009414735,-0.0052908994,0.27723148,0.13157894736842105,80.0,0.012649436,99.25653,2.027443,0.0024305973,-2.1382527,5000,0.9154119,1000,1000.0,1000,5,0.0,985.5500328168273,975.8734227392822,969.7530402541161,5,5.3831091376145075,2.0854468,0.0030781364,-2.5401049,20000,0.91764754,1000,1000.0,1000,20,0.0,984.282331764698,972.9071877556387,962.0932305222377,20,6.494921373695048,780.0,24.71121382713318,20000.0,39.0,1064.5440306663513,780000.0,809.3491537853873,780000.0
0.08635397,0.12856895,3.4,0.009202777,-0.0034638573,0.27605474,0.29411764705882354,80.0,0.0076928693,99.34908,2.1401649,0.0049288357,-2.0203958,5000,0.914677,1000,1000.0,1000,5,0.0,984.6749277673662,981.9654433671385,977.6787816882133,5,2.7039179364241277,2.1893263,0.0017327118,-2.1402256,20000,0.916405,1000,1000.0,1000,20,0.0,989.3617239743471,977.3065282159484,965.1383141390979,20,5.609591915281752,800.0,24.279175758361816,20000.0,40.0,1088.8797364234924,800000.0,823.7511931644526,800000.0
0.10515137,0.12557474,4.0,0.009212932,-0.0038310909,0.27522594,0.25,80.0,0.008720577,99.285095,2.1128778,0.0026028904,-1.985972,5000,0.9147086,1000,1000.0,1000,5,0.0,985.4060703366995,981.8137562297285,978.6846313402057,5,2.3605060350892897,2.2103777,-0.006169508,-2.2473607,20000,0.91586447,1000,1000.0,1000,20,0.0,989.1537865847349,974.7819381218287,962.2972428733483,20,7.937597390087244,820.0,27.03348469734192,20000.0,41.0,1115.9777109622955,820000.0,739.8232312228142,820000.0
0.0871582,0.12117292,5.8,0.008802433,-0.0047773113,0.27401897,0.1724137931034483,80.0,0.0054091047,99.41619,2.187887,0.009761159,-2.11971,5000,0.91743964,1000,1000.0,1000,5,0.0,988.2002089936286,977.9425602409989,966.2969215847552,5,7.956247675478337,2.1786864,-0.0029023914,-2.141686,20000,0.91564995,1000,1000.0,1000,20,0.0,991.6216838881373,979.8903470340883,965.8817768990993,20,6.957581829547911,840.0,25.891752004623413,20000.0,42.0,1141.927008152008,840000.0,772.4467620587691,840000.0
0.08303833,0.11590774,4.0,0.008719559,-0.003729231,0.272591,0.25,80.0,0.009913838,99.40413,2.0277987,0.0026455563,-2.3368983,5000,0.91753227,1000,1000.0,1000,5,0.0,984.0304694543593,975.8508703782223,968.0915792137384,5,5.611434427470448,2.130215,0.0021645993,-2.2033393,20000,0.91658646,1000,1000.0,1000,20,0.0,990.4344191849232,979.6551331603434,961.3868961753324,20,7.5716551974966775,860.0,19.692026376724243,20000.0,43.0,1161.6748487949371,860000.0,1015.6395089760686,860000.0
0.109950475,0.11075877,8.4,0.009235575,-0.0088488925,0.27121082,0.11904761904761904,80.0,0.0071921265,99.431946,2.1015377,-0.0011805546,-2.2349658,5000,0.9150933,1000,1000.0,1000,5,0.0,988.1886193398386,978.8250495311106,968.7676532455953,5,7.210160200114315,2.2381077,0.00073505996,-2.1830351,20000,0.916579,1000,1000.0,1000,20,0.0,983.7569520547986,976.5987506827078,965.5113121494651,20,4.5927001720621545,880.0,23.370004892349243,20000.0,44.0,1185.10462808609,880000.0,855.7978525091153,880000.0
0.11797541,0.103825115,4.4,0.010252502,-0.0046994537,0.26931325,0.22727272727272727,80.0,0.0057941126,99.46637,2.0191894,0.0043220096,-2.0972228,5000,0.91681135,1000,1000.0,1000,5,0.0,989.434440607205,978.1491942182183,971.7442203313112,5,6.341905172417121,2.1527455,0.00019768116,-2.1272838,20000,0.91677046,1000,1000.0,1000,20,0.0,993.1093657016754,980.1257803733752,970.0416582673788,20,6.243864679053239,900.0,20.65444326400757,20000.0,45.0,1205.821979522705,900000.0,968.3146499935924,900000.0
0.113506846,0.097348735,15.8,0.010826458,-0.011784723,0.2675776,0.06329113924050633,80.0,0.004945725,99.46341,1.8723246,-0.007768572,-2.0607455,5000,0.91226125,1000,1000.0,1000,5,0.0,988.3289135247469,980.7556659705937,974.611693277955,5,4.464616973543342,2.0944412,0.00010544979,-2.1035392,20000,0.9168353,1000,1000.0,1000,20,0.0,985.8127847164869,978.4769380343612,969.5366532811895,20,4.266650869195475,920.0,23.576667308807373,20000.0,46.0,1229.4711258411407,920000.0,848.2963150830371,920000.0
0.09273489,0.09117236,3.8,0.009106564,-0.0031583332,0.26594982,0.2631578947368421,80.0,0.0071347095,99.51208,2.0591955,-0.0036123176,-2.0408065,5000,0.9129591,1000,1000.0,1000,5,0.0,986.024985074997,979.9254676573444,976.59330939129,5,3.406877891882207,2.0898685,-0.0019454245,-2.0857897,20000,0.9118371,1000,1000.0,1000,20,0.0,990.5160785168409,978.9079620725009,965.7415357995778,20,6.738337485414399,940.0,21.391162633895874,20000.0,47.0,1250.9199981689453,940000.0,934.9655435889457,940000.0
0.1355489,0.087507784,4.8,0.010442893,-0.00332601,0.26499698,0.20833333333333334,80.0,0.0056487275,99.415985,2.0519369,0.007442914,-2.0144866,5000,0.91405636,1000,1000.0,1000,5,0.0,991.8427446484566,978.0866246027872,972.3322154311463,5,7.078746414882529,2.271313,-0.0004404285,-2.2256365,20000,0.9136789,1000,1000.0,1000,20,0.0,989.7815814912319,977.7337696383008,968.3935299720615,20,6.0900644988438986,960.0,22.474381923675537,20000.0,48.0,1273.4520480632782,960000.0,889.9021146797852,960000.0
0.0999349,0.083213784,6.0,0.008130323,-0.0031326425,0.26385874,0.16666666666666666,80.0,0.0069577955,99.53649,1.9765362,-0.011132033,-2.08981,5000,0.91218853,1000,1000.0,1000,5,0.0,989.3846231997013,981.0679226279259,974.9195842146873,5,5.427822335111161,2.0883958,-0.0036274747,-2.3272276,20000,0.91236734,1000,1000.0,1000,20,0.0,992.8365463018417,979.9140183389187,967.0519543513656,20,6.10658569820847,980.0,21.95297408103943,20000.0,49.0,1295.4652874469757,980000.0,911.0382914938986,980000.0
0.09692383,0.080498725,4.2,0.009096315,-0.0030020843,0.2631324,0.23809523809523808,80.0,0.0071462537,99.44088,2.0787072,-0.0041613714,-2.0527437,5000,0.9111047,1000,1000.0,1000,5,0.0,988.2026385962963,978.0364504992962,968.9967702925205,5,6.225925913916089,2.0547647,-0.0039527966,-2.088397,20000,0.9129538,1000,1000.0,1000,20,0.0,989.1559879779816,978.4500281202374,967.5155658936128,20,6.339173981767292,1000.0,22.10030746459961,20000.0,50.0,1317.62304353714,1000000.0,904.9647853106164,1000000.0
